Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
172.16.0.1-192.168.10.50-15536-80-6,172.16.0.1,15536,192.168.10.50,80,6,7/7/2017 3:57,292638,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,39752.18529,23.92033844,48773,118951.5069,291581,5,1032,516,441.2346315,828,204,292594,97531.33333,168052.6892,291581,5,0,0,0,0,72,92,10.25157362,13.66876482,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15536-80-6,172.16.0.1,15536,192.168.10.50,80,6,7/7/2017 3:57,2818957,4,0,24,0,6,6,6,0,0,0,0,0,8.513787192,1.418964532,939652.3333,1626667.426,2817966,4,2818957,939652.3333,1626667.426,2817966,4,0,0,0,0,0,0,0,0,0,80,0,1.418964532,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15537-80-6,172.16.0.1,15537,192.168.10.50,80,6,7/7/2017 3:57,879337,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,13229.28525,10.23498386,109917.125,310500.3095,878366,2,854,427,435.5777772,735,119,879262,175852.4,392717.1805,878366,2,0,0,0,0,72,132,3.411661286,6.823322571,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15537-80-6,172.16.0.1,15537,192.168.10.50,80,6,7/7/2017 3:57,2224207,4,0,24,0,6,6,6,0,0,0,0,0,10.79036259,1.798393765,741402.3333,1283059.8,2222952,4,2224207,741402.3333,1283059.8,2222952,4,0,0,0,0,0,0,0,0,0,80,0,1.798393765,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15538-80-6,172.16.0.1,15538,192.168.10.50,80,6,7/7/2017 3:57,883576,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13165.81709,9.054116454,126225.1429,333478.0202,882482,4,861,430.5,470.2260095,763,98,883531,220882.75,441066.3155,882482,4,0,0,0,0,72,112,3.39529367,5.658822784,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15538-80-6,172.16.0.1,15538,192.168.10.50,80,6,7/7/2017 3:57,2221946,5,0,30,0,6,6,6,0,0,0,0,0,13.50167826,2.25027971,555486.5,1110051.738,2220564,3,2221946,555486.5,1110051.738,2220564,3,0,0,0,0,0,0,0,0,0,100,0,2.25027971,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15539-80-6,172.16.0.1,15539,192.168.10.50,80,6,7/7/2017 3:57,879338,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,13229.2702,10.23497222,109917.25,310531.3486,878443,3,736,368,337.9970414,607,129,879290,175858,392757.0766,878443,3,0,0,0,0,72,132,3.411657406,6.823314812,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15539-80-6,172.16.0.1,15539,192.168.10.50,80,6,7/7/2017 3:57,2221974,4,0,24,0,6,6,6,0,0,0,0,0,10.80120649,1.800201082,740658,1281999.15,2220983,3,2221974,740658,1281999.15,2220983,3,0,0,0,0,0,0,0,0,0,80,0,1.800201082,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15540-80-6,172.16.0.1,15540,192.168.10.50,80,6,7/7/2017 3:57,788949,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,14737.32776,11.40758148,98618.625,269977.0088,766514,14,21840,10920,15375.32985,21792,48,788935,157787,340419.362,766514,44,0,0,0,0,72,132,3.80252716,7.605054319,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15540-80-6,172.16.0.1,15540,192.168.10.50,80,6,7/7/2017 3:57,2079421,4,0,24,0,6,6,6,0,0,0,0,0,11.54167434,1.92361239,693140.3333,1198321.24,2076842,256,2079421,693140.3333,1198321.24,2076842,256,0,0,0,0,0,0,0,0,0,80,0,1.92361239,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15541-80-6,172.16.0.1,15541,192.168.10.50,80,6,7/7/2017 3:57,789099,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,14734.52634,12.67268112,87677.66667,254690.3039,766586,48,21906,10953,15419.17047,21856,50,788907,131484.5,311255.6328,766586,48,0,0,0,0,72,152,3.801804336,8.870876785,0,4380,1057,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15541-80-6,172.16.0.1,15541,192.168.10.50,80,6,7/7/2017 3:57,2078864,5,0,30,0,6,6,6,0,0,0,0,0,14.43095845,2.405159741,519716,1038306.042,2077175,354,2078864,519716,1038306.042,2077175,354,0,0,0,0,0,0,0,0,0,100,0,2.405159741,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15542-80-6,172.16.0.1,15542,192.168.10.50,80,6,7/7/2017 3:57,791084,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,14697.55424,11.37679437,98885.5,270755.0965,768709,46,22037,11018.5,15393.00752,21903,134,790892,158178.4,341427.4756,768709,46,0,0,0,0,72,132,3.792264791,7.584529582,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15542-80-6,172.16.0.1,15542,192.168.10.50,80,6,7/7/2017 3:57,2075536,4,0,24,0,6,6,6,0,0,0,0,0,11.56327811,1.927213019,691845.3333,1197136.973,2074180,389,2075536,691845.3333,1197136.973,2074180,389,0,0,0,0,0,0,0,0,0,80,0,1.927213019,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15543-80-6,172.16.0.1,15543,192.168.10.50,80,6,7/7/2017 3:57,788945,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,14737.40248,8.872608357,131490.8333,311336.4943,766759,61,21902,10951,15313.10445,21779,123,788884,262961.3333,436437.0762,766759,188,0,0,0,0,72,92,3.802546439,5.070061918,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15543-80-6,172.16.0.1,15543,192.168.10.50,80,6,7/7/2017 3:57,2076123,4,0,24,0,6,6,6,0,0,0,0,0,11.56000873,1.926668121,692041,1198104.579,2075493,249,2076123,692041,1198104.579,2075493,249,0,0,0,0,0,0,0,0,0,80,0,1.926668121,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15544-80-6,172.16.0.1,15544,192.168.10.50,80,6,7/7/2017 3:57,831463,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1973.024455,13983.78521,10.82429405,103932.875,291164.6094,824508,51,6605,3302.5,4427.195557,6433,172,831404,166280.8,367970.9643,824508,51,0,0,0,0,72,132,3.608098015,7.21619603,0,4380,1162.7,1775.649618,3152931.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15544-80-6,172.16.0.1,15544,192.168.10.50,80,6,7/7/2017 3:57,2014581,4,0,24,0,6,6,6,0,0,0,0,0,11.9131472,1.985524533,671527,1162563.76,2013940,316,2014581,671527,1162563.76,2013940,316,0,0,0,0,0,0,0,0,0,80,0,1.985524533,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15545-80-6,172.16.0.1,15545,192.168.10.50,80,6,7/7/2017 3:57,979328,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,11872.42681,9.189975167,122416,343393.1976,972253,32,6753,3376.5,4475.278818,6541,212,979240,195848,434033.0728,972253,32,0,0,0,0,72,132,3.063325056,6.126650111,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15545-80-6,172.16.0.1,15545,192.168.10.50,80,6,7/7/2017 3:57,1868918,4,0,24,0,6,6,6,0,0,0,0,0,12.8416549,2.140275817,622972.6667,1070944.276,1859583,448,1868918,622972.6667,1070944.276,1859583,448,0,0,0,0,0,0,0,0,0,80,0,2.140275817,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15546-80-6,172.16.0.1,15546,192.168.10.50,80,6,7/7/2017 3:57,1627227,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,7145.284585,5.530881678,203403.375,572348.4855,1619883,46,6808,3404,4525.4834,6604,204,1627091,325418.2,723633.417,1619883,46,0,0,0,0,72,132,1.843627226,3.687254452,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15546-80-6,172.16.0.1,15546,192.168.10.50,80,6,7/7/2017 3:57,1220038,5,0,30,0,6,6,6,0,0,0,0,0,24.58939804,4.098233006,305009.5,608023.5444,1217044,1,1220038,305009.5,608023.5444,1217044,1,0,0,0,0,0,0,0,0,0,100,0,4.098233006,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15547-80-6,172.16.0.1,15547,192.168.10.50,80,6,7/7/2017 3:57,831845,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,13977.36357,9.617176277,118835,311297.8747,824773,54,6651,3325.5,4328.200608,6386,265,831772,207943,411231.2356,824773,175,0,0,0,0,72,112,3.606441104,6.010735173,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15547-80-6,172.16.0.1,15547,192.168.10.50,80,6,7/7/2017 3:57,2012035,4,0,24,0,6,6,6,0,0,0,0,0,11.92822192,1.988036987,670678.3333,1160037.423,2010174,346,2012035,670678.3333,1160037.423,2010174,346,0,0,0,0,0,0,0,0,0,80,0,1.988036987,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15548-80-6,172.16.0.1,15548,192.168.10.50,80,6,7/7/2017 3:57,831739,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13979.1449,10.82070217,103967.375,291244.3337,824740,41,6668,3334,4403.861033,6448,220,831646,166329.2,368073.6565,824740,49,0,0,0,0,72,132,3.606900722,7.213801445,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15548-80-6,172.16.0.1,15548,192.168.10.50,80,6,7/7/2017 3:57,2021589,4,0,24,0,6,6,6,0,0,0,0,0,11.87184932,1.978641554,673863,1166608.101,2020946,251,2021589,673863,1166608.101,2020946,251,0,0,0,0,0,0,0,0,0,80,0,1.978641554,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15549-80-6,172.16.0.1,15549,192.168.10.50,80,6,7/7/2017 3:57,1627160,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,7145.5788,5.531109418,203395,572367.0974,1619921,47,6741,3370.5,4418.710276,6495,246,1627042,325408.4,723660.0514,1619921,66,0,0,0,0,72,132,1.843703139,3.687406278,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15549-80-6,172.16.0.1,15549,192.168.10.50,80,6,7/7/2017 3:57,1229880,4,0,24,0,6,6,6,0,0,0,0,0,19.51409894,3.252349823,409960,707587.9225,1227012,998,1229880,409960,707587.9225,1227012,998,0,0,0,0,0,0,0,0,0,80,0,3.252349823,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15550-80-6,172.16.0.1,15550,192.168.10.50,80,6,7/7/2017 3:57,1627640,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,7143.471529,4.915091789,232520,611882.4655,1620129,53,6787,3393.5,4469.621964,6554,233,1627524,406881,808837.6153,1620129,190,0,0,0,0,72,112,1.843159421,3.071932368,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15550-80-6,172.16.0.1,15550,192.168.10.50,80,6,7/7/2017 3:57,1227025,5,0,30,0,6,6,6,0,0,0,0,0,24.4493796,4.074896599,306756.25,609516.3994,1221025,3,1227025,306756.25,609516.3994,1221025,3,0,0,0,0,0,0,0,0,0,100,0,4.074896599,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15551-80-6,172.16.0.1,15551,192.168.10.50,80,6,7/7/2017 3:57,1627772,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,7142.892248,5.529029864,203471.5,572416.2175,1620119,66,6802,3401,4507.098623,6588,214,1627635,325527,723704.3554,1620119,192,0,0,0,0,72,132,1.843009955,3.686019909,0,5840,1162.7,1918.795458,3681776.011,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15551-80-6,172.16.0.1,15551,192.168.10.50,80,6,7/7/2017 3:57,1227005,4,0,24,0,6,6,6,0,0,0,0,0,19.55982249,3.259970416,409001.6667,704094.4165,1222018,984,1227005,409001.6667,704094.4165,1222018,984,0,0,0,0,0,0,0,0,0,80,0,3.259970416,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15552-80-6,172.16.0.1,15552,192.168.10.50,80,6,7/7/2017 3:57,1613548,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,7209.577899,5.577770231,201693.5,570078.6293,1612566,4,839,419.5,525.3803384,791,48,1613485,322697,721058.7806,1612566,4,0,0,0,0,72,132,1.859256744,3.718513487,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15552-80-6,172.16.0.1,15552,192.168.10.50,80,6,7/7/2017 3:57,1212995,4,0,24,0,6,6,6,0,0,0,0,0,19.78573696,3.297622826,404331.6667,699468.3947,1212008,3,1212995,404331.6667,699468.3947,1212008,3,0,0,0,0,0,0,0,0,0,80,0,3.297622826,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15553-80-6,172.16.0.1,15553,192.168.10.50,80,6,7/7/2017 3:57,1613595,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,7209.367902,5.577607764,201699.375,570090.4069,1612601,4,879,439.5,488.6107858,785,94,1613590,322718,721066.6223,1612601,4,0,0,0,0,72,132,1.859202588,3.718405176,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15554-80-6,172.16.0.1,15554,192.168.10.50,80,6,7/7/2017 3:57,1639141,3,7,26,11607,20,0,8.666666667,10.26320288,4380,0,1658.142857,1942.877285,7097.009958,6.100756433,182126.7778,545862.1465,1637759,4,1029,514.5,658.3164133,980,49,1639011,273168.5,668510.1934,1637759,4,0,0,0,0,72,152,1.83022693,4.270529503,0,4380,1057.545455,1720.253084,2959270.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15554-80-6,172.16.0.1,15554,192.168.10.50,80,6,7/7/2017 3:57,1167940,5,0,30,0,6,6,6,0,0,0,0,0,25.68625101,4.281041834,291985,583358.8242,1167023,1,1167940,291985,583358.8242,1167023,1,0,0,0,0,0,0,0,0,0,100,0,4.281041834,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15555-80-6,172.16.0.1,15555,192.168.10.50,80,6,7/7/2017 3:57,1639113,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,7097.131192,5.490774584,204889.125,579008.5475,1637862,3,1011,505.5,645.5884912,962,49,1639010,327802,732345.9477,1637862,3,0,0,0,0,72,132,1.830258195,3.660516389,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15555-80-6,172.16.0.1,15555,192.168.10.50,80,6,7/7/2017 3:57,1167050,5,0,30,0,6,6,6,0,0,0,0,0,25.70583951,4.284306585,291762.5,582848.528,1166035,1,1167050,291762.5,582848.528,1166035,1,0,0,0,0,0,0,0,0,0,100,0,4.284306585,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15556-80-6,172.16.0.1,15556,192.168.10.50,80,6,7/7/2017 3:57,1639227,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7096.637622,4.270305455,273204.5,668658.6173,1638098,4,939,469.5,658.3164133,935,4,1639205,546401.6667,945436.9164,1638098,6,0,0,0,0,72,92,1.830130909,2.440174546,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15556-80-6,172.16.0.1,15556,192.168.10.50,80,6,7/7/2017 3:57,1166010,5,0,30,0,6,6,6,0,0,0,0,0,25.72876733,4.288127889,291502.5,582329.8602,1164997,1,1166010,291502.5,582329.8602,1164997,1,0,0,0,0,0,0,0,0,0,100,0,4.288127889,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15557-80-6,172.16.0.1,15557,192.168.10.50,80,6,7/7/2017 3:57,1031900,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,11273.3792,7.752689214,147414.2857,389570.514,1030877,3,831,415.5,467.3975824,746,85,1031854,257963.5,515275.7881,1030877,3,0,0,0,0,72,112,2.907258455,4.845430759,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15558-80-6,172.16.0.1,15558,192.168.10.50,80,6,7/7/2017 3:57,1031891,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,11273.47753,6.783662228,171981.8333,420836.2243,1031010,4,813,406.5,504.167135,763,50,1031846,343948.6667,595012.7127,1031010,4,0,0,0,0,72,92,2.907283812,3.876378416,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15559-80-6,172.16.0.1,15559,192.168.10.50,80,6,7/7/2017 3:57,1031588,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,11276.7888,7.755033986,147369.7143,389529.287,1030739,4,698,349,363.4528855,606,92,1031542,257885.5,515235.7728,1030739,4,0,0,0,0,72,112,2.908137745,4.846896242,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15560-80-6,172.16.0.1,15560,192.168.10.50,80,6,7/7/2017 3:57,892873,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,13028.72861,8.959840873,127553.2857,337004.7435,891808,3,849,424.5,531.0371927,800,49,892796,223199,445739.4772,891808,3,0,0,0,0,72,112,3.359940327,5.599900546,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15561-80-6,172.16.0.1,15561,192.168.10.50,80,6,7/7/2017 3:57,892857,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,13028.96208,8.960001434,127551,336994.714,891783,3,890,445,444.0630586,759,131,892780,223195,445725.4949,891783,3,0,0,0,0,72,112,3.360000538,5.600000896,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15562-80-6,172.16.0.1,15562,192.168.10.50,80,6,7/7/2017 3:57,892956,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13027.51759,7.839132051,148826,364089.8061,892021,5,869,434.5,475.8828637,771,98,892909,297636.3333,514752.4082,892021,5,0,0,0,0,72,92,3.359628022,4.479504029,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
